medida500_L,medida500_M,n_students,p01,p02_01,p02_02,p03,p04,p05_01,p05_02,p05_03,p05_04,p05_05,p05_06,p05_07,p05_08,p05_09,p06,p07_01,p07_02,p07_03,p07_04,p07_05,p07_06,p07_07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p09_01,p09_02,p09_03,p09_04,p09_05,p09_06,p09_07,p09_08,p09_09,p09_10,p09_11,p09_12,p09_13,p09_14,p09_15,p10_01,p10_02,p10_03,p10_04,p10_05,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p11_12,p11_13,p11_14,p12_01,p12_02,p12_03,p12_04,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p15_10,p15_11,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p16_07,p16_08,p16_09,p16_10,p16_11,p16_12,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p17_07,p17_08,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p18_10,p18_11
498.16923076923075,495.56634615384615,26,2,5,4,2,1,3,NA,2,NA,NA,NA,1,NA,NA,4,3,2,2,2,2,2,2,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,4,4,2,4,3,2,4,2,3,3,4,3,2,2,2,2,4,3,2,2,3,2,3,1,1,2,1,1,3,3,1,1,1,1,1,2,2,4,4,3,4,4,3,3,3,1,3,3,4,4,4,3,2,3,2,3,2,3,2,1,2,2,2,1,2,1,2,1,2,1
387.842,308.35633333333334,3,1,4,1,2,2,2,1,NA,NA,NA,NA,NA,NA,1,8,1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,4,1,1,4,4,1,4,4,1,4,4,4,3,2,4,4,4,4,4,1,1,2,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,4,3,4,4,1,2,4,4,3,4,5,5,4,5,2,2,3,3,3,4,2,3,1,1,1,1,1,1,1,2,1,1,1
453.8407272727273,414.15327272727274,11,2,6,4,5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,3,3,3,2,3,3,3,3,4,4,4,3,4,3,4,2,2,3,1,3,3,4,NA,2,3,4,4,4,4,4,3,4,3,3,2,2,3,3,4,3,3,3,2,3,3,3,4,3,3,3,4,3,3,3,2,3,2,NA,1,2,3,1,2,1,1,3,2,1,1,3,1,1,1,4,4,1,1,2,5,3,1,3,5,3,3,NA,2,1,2,3,2,2,3,2,3,2,2,1,2,2,1,1,1,2,2,1,2
423.052,394.795,5,2,6,5,1,2,2,1,1,4,4,4,4,4,4,10,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,1,1,4,1,4,1,4,4,4,4,1,3,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
443.6255,433.19175,4,2,3,1,1,1,2,4,4,4,4,4,4,4,4,NA,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,1,3,1,3,3,2,3,2,1,2,3,1,1,3,3,1,3,1,3,3,1,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
519.5565,590.419,8,1,6,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,1,3,1,2,4,4,2,4,2,4,4,2,4,3,3,3,3,1,1,NA,1,1,1,1,1,1,1,1,1,3,3,3,3,2,3,3,3,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,2,1
468.08641666666665,459.676,12,2,3,1,3,2,4,4,4,4,4,4,4,4,4,NA,3,1,1,3,3,1,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,1,1,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,2,1,2,1,1,3,3,3,3,3,3,1,3,3,4,4,4,1,4,4,1,4,1,1,4,4,4,1,4,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
442.45876923076924,403.49823076923076,13,2,6,6,2,2,2,1,1,1,4,4,4,1,4,NA,3,3,3,3,3,4,2,3,4,4,4,3,4,3,4,2,1,4,3,3,3,4,4,3,3,3,3,4,3,4,3,3,3,2,3,3,3,4,3,2,3,2,2,3,2,2,4,4,4,2,3,4,4,4,1,4,3,1,1,2,1,1,2,1,1,1,1,1,4,3,2,1,3,1,2,3,2,4,3,3,4,5,3,3,2,3,3,4,4,5,3,1,3,2,1,2,3,3,3,2,1,2,2,1,1,1,1,2,2,2
526.7641739130435,535.5188260869566,23,1,2,2,3,2,1,1,2,4,1,4,1,1,1,5,3,1,1,3,3,2,2,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,3,2,3,3,2,3,3,3,3,2,3,4,4,3,2,1,1,1,1,1,2,1,1,1,1,1,3,3,1,1,2,1,1,2,2,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1
503.9664761904762,503.2288571428572,21,1,6,3,2,4,4,4,4,1,4,4,4,4,1,8,2,2,1,2,4,2,3,3,1,NA,3,3,4,4,3,1,2,3,3,2,3,2,1,2,3,3,4,4,3,2,3,2,3,3,2,1,3,1,3,3,4,3,3,1,3,1,4,2,3,4,2,2,2,3,3,4,1,1,1,1,2,1,1,1,1,1,1,1,1,NA,1,3,2,3,1,1,NA,2,4,4,1,1,4,NA,4,4,4,5,4,5,5,3,3,3,NA,2,4,4,3,2,2,2,1,2,1,NA,1,1,1,1
494.9765,475.0893125,16,1,3,2,2,2,2,4,1,4,4,4,4,4,4,NA,3,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,1,3,4,4,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,2,1,3,2,3,3,4,3,NA,4,4,3,4,3,4,4,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,2,2,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,2,1
560.3080333333334,550.0018,30,1,6,6,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,4,4,3,1,1,3,2,2,3,1,1,1,1,1,1,3,3,1,1,1,1,3,3,1,2,2,2,1,1,1,3,4,3,3,3,3,3,3,3,4,4,4,3,3,2,3,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1
516.0538823529412,508.069,17,1,5,3,2,4,2,1,3,NA,NA,NA,3,NA,NA,NA,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,NA,NA,3,3,NA,NA,3,3,3,3,3,NA,3,3,NA,2,1,1,1,2,2,3,2,2,3,3,3,1,2,3,3,3,3,3,4,4,4,4,3,2,2,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
525.8490666666667,542.0346875,16,1,6,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,1,4,2,1,4,4,2,4,2,4,4,2,4,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,2
539.9319333333333,546.8479666666667,30,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,2,2,3,2,2,3,4,4,4,3,3,4,3,3,3,2,4,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,2,2,2,3,2,1,2,2,1,1,4,3,1,3,1,3,3,1,3,4,4,3,3,3,2,2,2,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,3,2,4,4,3,1,4,4,4,2,4,4,4,4,4,2,2,3,2,2,3,3,3,1,2,1,1,1,1,1,1,1,1,1
565.87684375,562.45375,32,2,4,1,4,3,4,4,4,2,3,4,4,2,2,4,3,2,2,2,2,2,2,3,3,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,1,2,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,2,2,2,3,4,3,3,4,4,4,3,2,3,4,4,3,4,2,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
480.9005714285714,452.30649999999997,14,1,6,6,3,5,NA,NA,3,NA,NA,NA,4,2,NA,10,NA,3,2,2,2,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,NA,2,3,2,3,2,3,2,1,3,3,1,3,3,3,3,2,3,3,3,3,3,4,2,1,1,1,1,3,1,3,1,3,1,3,1,1,3,3,1,3,3,1,1,4,4,3,1,4,4,4,4,4,4,3,3,3,2,3,3,3,2,3,2,3,1,1,2,1,1,1,1,1,1,2,1
558.836962962963,547.2446071428571,28,1,6,5,1,3,3,1,2,4,4,4,4,4,4,10,2,1,1,1,1,1,1,4,4,4,4,3,4,4,4,4,3,4,3,4,4,3,3,3,4,4,4,4,4,4,3,4,4,2,1,1,3,1,2,2,2,1,1,3,3,1,4,1,4,4,2,3,3,4,3,4,2,1,1,2,1,1,3,2,1,2,1,1,3,1,1,2,2,3,3,1,2,3,4,4,4,4,4,4,4,3,3,3,4,4,4,2,3,3,2,2,2,2,3,1,1,2,1,1,1,1,1,1,1,1
565.6116666666667,511.84183333333334,18,1,3,3,2,2,4,4,4,4,4,4,4,4,1,5,3,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2,3,2,2,2,3,2,3,2,3,3,2,3,3,3,3,3,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,4,4,4,4,1,1,3,3,3,3,3,3,3,4,4,3,3,3,2,2,3,3,2,1,2,2,1,2,1,1,1,2,2,2
571.0227826086957,547.5688333333334,24,1,3,2,1,5,1,NA,1,NA,NA,NA,1,NA,1,5,1,2,2,2,2,2,1,3,4,4,3,3,3,3,3,3,3,3,3,3,3,NA,2,3,3,4,4,4,3,3,3,3,3,3,2,2,3,2,2,2,4,2,1,3,3,1,3,2,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,3,1,1,1,1,3,4,1,1,1,1,2,3,3,4,4,3,1,1,4,4,4,3,4,3,4,1,4,2,3,3,3,3,3,3,2,1,2,2,1,1,1,1,1,1,1,1
551.1718823529412,542.2196470588235,17,1,3,3,1,1,4,4,4,1,4,4,4,4,1,10,4,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,1,2,1,4,3,4,3,1,4,4,1,3,3,4,4,3,3,4,4,4,4,1,1,2,1,1,1,2,1,1,1,1,1,3,1,3,3,3,1,3,2,4,4,4,4,5,1,4,5,4,1,4,5,5,1,4,2,2,3,3,3,3,4,2,1,2,1,1,1,1,1,1,1,1,1
451.644,549.413,1,1,2,2,5,6,4,4,4,4,4,4,1,4,1,NA,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,2,2,1,1,2,1,2,3,2,3,2,3,2,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,3,4,4,3,1,1,1,1,4,3,1,3,4,4,1,2,3,3,3,2,3,3,3,1,1,2,1,1,1,1,2,1,1,1
531.7895416666667,557.0214166666667,24,1,6,6,2,1,2,4,1,4,1,4,4,4,4,6,2,2,2,1,2,4,1,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,4,2,2,1,3,NA,2,1,3,2,1,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,2,2,1,1,1,1,1,1,1,1,3,1,3,3,2,3,2,3,4,1,2,NA,1,4,2,4,4,3,4,4,1,4,NA,3,3,NA,3,NA,3,3,2,1,2,2,1,1,1,1,1,1,1,1
470.5983125,509.4093125,16,1,6,6,2,5,3,4,4,4,4,4,4,4,2,8,3,2,2,2,2,3,2,3,3,3,4,4,4,3,3,2,2,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,2,3,2,4,2,2,1,2,3,3,1,4,3,3,1,1,2,3,3,2,3,3,NA,1,3,3,1,1,1,1,1,1,1,1,1,3,3,1,1,3,1,2,1,1,4,4,4,4,3,4,3,4,4,4,3,3,2,3,3,3,3,3,3,3,1,2,2,1,1,1,1,2,1,1,1
557.1314545454545,583.1898636363636,22,2,3,1,3,1,1,1,1,4,4,4,4,4,4,10,3,2,1,2,1,3,2,3,2,3,3,3,3,4,3,3,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,2,3,2,2,2,2,3,3,2,3,2,3,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,3,3,3,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1
573.8242222222223,548.1816666666667,9,1,6,6,3,2,NA,NA,2,NA,NA,NA,2,1,2,6,3,NA,NA,NA,3,3,2,NA,4,NA,4,NA,NA,3,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,3,3,3,NA,3,NA,1,NA,NA,NA,3,3,3,3,NA,3,4,NA,3,3,3,3,4,1,1,1,1,1,1,1,NA,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,4,4,4,4,4,4,4,4,3,4,NA,3,NA,3,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,1
543.97675,573.6451875,16,1,6,4,2,5,NA,NA,NA,NA,NA,NA,1,NA,NA,7,2,1,1,2,4,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,2,1,1,4,1,3,2,4,3,2,4,4,3,4,3,4,4,2,4,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,3,4,4,4,4,4,4,4,4,1,5,4,4,4,4,2,4,3,3,4,4,4,4,2,1,1,NA,1,1,1,1,1,1,1
536.1342666666667,548.6216428571429,15,1,2,2,3,2,2,NA,2,NA,NA,NA,NA,NA,NA,6,3,2,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,3,3,3,3,1,3,1,3,3,4,NA,3,2,1,4,2,2,1,3,2,2,3,3,1,3,2,4,4,1,3,3,2,2,3,3,1,3,2,1,1,4,1,1,2,1,2,3,1,1,3,2,1,1,2,2,1,1,4,1,4,4,4,4,1,4,4,4,1,1,3,1,2,3,2,3,3,3,1,1,2,1,1,2,1,2,1,1,1
591.24524,569.219076923077,26,2,2,2,1,1,1,1,1,2,4,4,3,4,3,8,3,3,2,2,2,1,1,3,4,4,4,4,4,4,4,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,2,1,1,2,1,1,2,2,1,1,1,1,3,1,2,3,3,3,3,2,2,3,1,4,1,4,3,1,4,3,3,3,4,3,3,3,3,3,3,3,3,4,4,2,1,2,1,2,1,1,2,1,1,1
531.279625,536.68175,16,1,6,6,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,7,2,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,1,1,4,2,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,1,1,3,3,1,2,1,1,1,1,1,3,3,3,3,3,1,1,2,2,2,4,3,1,1,3,3,3,3,3,3,3,5,5,4,4,3,3,2,3,3,3,1,1,1,1,2,1,1,2,1,1,1
531.3303333333333,537.2921666666666,6,2,6,6,1,5,1,1,4,4,4,4,4,4,4,7,4,2,2,2,2,1,3,4,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,3,3,4,3,4,3,4,2,2,4,1,3,2,3,3,4,4,4,2,3,3,4,NA,3,4,3,4,3,4,3,2,2,3,1,1,2,1,1,3,1,1,1,1,3,3,3,1,1,1,4,4,4,5,1,3,4,2,3,3,5,5,5,5,5,4,3,4,4,4,3,3,3,2,2,2,2,2,1,1,2,1,2,1
479.51779999999997,494.0702,5,2,3,1,4,5,2,2,2,1,3,2,2,2,NA,10,4,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,3,4,3,3,3,3,3,4,2,2,3,2,1,1,3,1,NA,3,4,1,4,1,4,3,1,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,5,5,4,4,4,4,5,4,5,5,5,4,3,3,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1
496.63714285714286,488.37728571428573,7,1,6,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,10,3,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,2,3,2,3,3,2,3,3,2,3,3,2,1,1,2,1,1,1,1,1,2,1,1,3,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,2,1,1,1,2,2,2,1
520.9841666666666,454.9275,6,1,6,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,10,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,2,2,4,2,2,3,3,2,4,2,3,4,2,3,4,4,4,4,1,1,1,3,1,1,1,1,1,1,1,1,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,2,1,1,1
516.0277894736843,527.1122105263158,19,1,6,4,2,2,1,1,1,1,2,NA,NA,NA,2,6,4,2,2,2,1,3,3,4,4,4,3,3,4,4,3,3,2,4,3,3,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,2,3,2,3,2,3,3,3,3,4,2,3,4,4,3,3,3,3,2,2,3,3,2,2,2,1,1,2,2,1,1,1,1,3,3,3,3,2,3,3,3,2,3,3,3,3,NA,3,3,4,3,4,3,3,4,3,3,3,2,2,3,3,3,3,1,1,1,2,2,2,2,2,2,2,1
384.8926,471.3486,5,2,6,4,2,2,4,4,4,4,4,4,4,4,1,NA,4,3,2,3,2,2,3,4,4,4,4,3,3,4,3,4,2,4,4,3,4,3,4,3,4,3,3,4,4,3,3,4,4,3,3,2,3,2,3,2,4,4,3,4,4,1,3,3,4,4,3,4,4,4,4,3,2,1,1,1,1,1,2,1,1,1,1,1,2,4,3,3,2,1,3,1,2,3,4,3,4,3,3,4,4,3,3,4,4,3,4,3,3,3,3,2,3,3,3,1,1,2,1,1,1,1,1,1,1,1
450.694,502.76142857142855,7,1,5,3,2,1,1,4,4,4,4,4,4,4,4,7,1,1,1,1,1,2,3,4,4,4,4,3,4,4,4,2,3,4,4,4,3,3,4,3,3,3,3,3,4,4,3,3,3,2,1,1,4,1,2,2,3,1,1,3,3,1,4,2,4,3,2,3,3,2,3,3,1,1,1,1,1,1,1,1,1,2,1,1,3,4,3,2,2,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1
508.0371333333333,523.5800666666667,15,2,6,6,1,3,1,NA,1,NA,NA,NA,NA,NA,NA,10,4,1,2,2,2,2,2,3,3,4,4,4,4,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,2,1,1,2,2,2,2,1,4,2,4,4,3,2,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,2,2,2,2,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
479.7617142857143,522.4911428571429,7,2,6,2,2,2,2,2,2,4,1,4,4,1,1,9,3,2,2,1,2,1,3,4,3,4,3,3,3,4,3,3,4,3,4,3,4,3,3,4,3,3,4,3,3,3,3,4,3,3,3,2,3,1,2,2,1,2,3,3,3,1,3,1,3,3,3,3,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,3,1,1,2,1,1,1,1,2,1,1,1
515.2208333333333,525.157,6,2,6,5,5,6,4,4,4,4,4,4,4,4,NA,6,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,2,3,3,4,4,4,3,4,3,3,4,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,NA,1,3,2,2,3,2,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,NA,NA,NA,2,2,2,3,4,4,3,1,2,3,4,4,4,4,3,4,4,4,2,2,2,3,3,3,3,3,1,2,1,1,2,1,1,1,2,2,1
489.3775,527.8658333333333,6,2,6,3,2,2,4,4,4,4,4,4,1,1,1,6,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,NA,3,2,1,3,1,1,3,3,1,3,2,3,3,2,3,3,3,3,3,2,1,1,2,1,1,2,1,1,1,1,1,3,4,3,1,1,1,3,3,4,4,2,4,1,4,4,4,4,1,4,4,4,1,1,3,3,3,3,3,3,3,3,2,1,2,1,1,1,1,2,1,1,1
470.6933,519.6588,10,2,6,6,1,5,1,1,1,4,4,4,4,4,4,8,NA,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,NA,1,3,3,3,3,3,2,1,2,4,4,4,4,4,1,1,1,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,2,2,1,1
594.8034666666666,560.9695333333333,15,1,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,1,1,2,1,2,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,NA,3,3,3,2,2,2,3,2,1,1,3,1,1,3,3,1,3,1,4,4,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,2,2,4,4,1,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,1,2,2,1,1,1,1,1,2,1,1
521.7991818181818,528.4425454545454,11,2,6,2,2,3,1,4,1,4,1,4,4,4,4,8,3,1,1,1,1,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,1,3,2,1,3,3,1,4,3,3,3,2,4,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,1,3,3,3,1,3,1,1,3,4,4,4,3,1,1,3,4,4,3,3,4,4,1,1,3,2,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,2
599.378,598.4255714285714,7,1,3,1,2,5,4,4,1,4,4,4,1,4,4,6,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,NA,NA,4,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,3,2,1,1,2,2,2,3,NA,1,3,2,3,3,1,2,4,3,3,3,3,2,1,2,1,1,3,2,1,1,1,1,1,1,1,2,NA,1,1,1,3,1,1,4,1,1,4,1,4,1,4,4,4,4,1,3,3,1,3,3,3,3,NA,1,1,1,1,1,1,1,1,2,1,1
634.6503333333334,606.7706666666667,3,2,6,4,1,5,2,2,2,4,4,4,2,4,4,8,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,1,2,2,2,1,1,1,1,4,4,4,4,4,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1
456.949,474.16833333333335,6,2,5,4,3,5,1,4,2,4,4,4,4,4,4,8,3,2,3,3,2,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,2,3,2,2,2,2,3,3,3,3,3,3,4,3,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,2,2,1,1,1,1,1,1,1
512.337,505.51250000000005,4,2,4,1,3,5,NA,NA,2,NA,NA,NA,NA,NA,NA,5,3,2,2,2,2,2,2,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,2,2,4,4,3,4,4,3,3,2,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
603.7185,577.692,4,2,5,3,1,2,1,1,1,4,4,4,4,4,4,7,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,1,1,4,2,2,2,2,1,2,1,2,2,2,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
