medida500_L,medida500_M,n_students,p01,p02,p03_01,p03_02,p03_03,p03_04,p03_05,p04,p05_01,p05_02,p06_01,p06_02,p06_03,p06_04,p06_05,p07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p08_12,p09,p10_01,p10_02,p10_03,p10_04,p10_05,p10_06,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p12_01,p12_02,p12_03,p12_04,p12_05,p12_06,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p13_07,p13_08,p13_09,p13_10,p13_11,p13_12,p13_13,p13_14,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p14_07,p14_08,p14_09,p14_10,p14_11,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p19_01,p19_02,p19_03,p19_04,p19_05,p19_06,p19_07,p19_08,p19_09,p20_01,p20_02,p20_03,p20_04,p20_05,p20_06,p20_07,p20_08,p20_09,p21_01,p21_02,p21_03,p21_04,p21_05,p21_06,p21_07,p22_01,p22_02,p22_03,p22_04,p22_05
566.2120476190476,527.5151363636363,22,2,4,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,3,1,2,4,1,2,4,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,7,3,4,7,4,4,4,3,4,6,1,1,1,5,2,2,2,2,2,2,2,1,1,2,1,4,4,2,4,4,4,4,4,3,3,4,4,2,2,4,5,4,5,4,1,3,4,4,4,3,3,3,3,3,3,4,4,4,4,1,4,1,4,1,2,2,3,3,2,2,3,2,2,3,1,3,2,2,2,4,2,2,2,2,2
568.696,535.4739583333334,24,1,1,2,1,2,1,1,2,3,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,4,1,1,4,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,3,7,4,7,4,4,3,3,3,2,2,1,3,2,2,2,2,2,2,2,2,2,1,1,3,4,4,4,4,3,3,3,3,4,4,5,5,5,5,5,5,3,3,1,3,4,4,4,4,4,4,4,4,4,3,4,2,2,3,1,1,1,1,3,3,3,3,NA,3,3,3,3,3,1,1,2,1,2,3,3,2,2,3,2
529.0101666666667,540.59016,25,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,3,1,2,2,3,2,2,2,2,3,1,2,1,4,4,3,4,2,4,4,4,4,4,4,2,1,1,1,1,2,4,6,3,3,2,3,2,2,3,3,3,4,3,2,1,1,2,2,2,2,1,1,1,1,1,3,2,3,3,2,3,3,3,3,1,2,2,2,3,3,4,3,2,1,1,3,4,4,4,4,4,4,4,4,5,4,1,1,1,4,4,1,5,4,4,4,4,4,3,3,4,3,3,4,2,1,2,3,2,4,2,1,1,3,2
553.5208421052631,538.2943157894737,19,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,4,4,4,4,3,4,4,4,4,4,4,1,2,2,1,1,1,7,7,7,7,7,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,3,3,2,3,4,3,3,3,2,2,1,2,2,1,3,4,3,2,2,1,2,3,3,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,4,1,1,1,1,1,1,2,1,1,1,1
562.3825178571428,552.0195892857143,58,2,2,2,2,2,2,1,2,3,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,2,1,2,1,2,1,2,3,3,2,2,2,2,2,2,3,1,4,5,4,3,3,3,3,3,2,1,1,4,1,2,1,2,2,2,1,1,1,1,1,3,3,2,3,3,2,3,2,NA,1,4,5,4,2,4,5,4,3,3,1,3,4,4,3,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,2,3,1,1,3,1
537.7114090909091,493.424,24,2,1,2,NA,2,2,2,2,6,NA,2,2,2,2,2,2,2,1,1,1,3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,3,3,3,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,1,3,4,2,4,3,3,3,4,4,4,3,4,4,4,5,5,4,3,1,2,2,4,4,4,4,3,3,4,4,4,1,1,1,1,1,4,NA,4,1,2,3,3,3,2,3,3,3,3,4,1,2,2,2,2,3,2,2,2,3,2
604.0607407407407,586.9613333333333,27,1,1,2,1,2,1,1,2,4,4,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,7,7,7,7,6,5,3,2,4,4,1,1,1,4,2,2,1,1,1,2,2,2,1,1,1,3,3,3,4,3,3,3,3,3,2,3,4,4,5,4,5,4,2,2,1,1,4,1,1,1,1,1,1,3,3,1,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,3,2
571.8830967741935,545.9429310344827,31,1,1,2,NA,2,NA,NA,2,2,1,1,1,1,1,1,1,2,2,1,2,3,2,2,2,2,2,3,2,1,4,1,5,4,1,5,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,7,4,3,5,6,4,4,5,6,6,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,3,2,3,3,3,3,3,3,3,3,2,2,2,NA,NA,2,2,2,2,2,2,3,3,3,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,3,2,3,2,1,1,1,1,2,2,1,1,3,1
557.867975,563.7072926829268,41,2,1,2,2,2,2,2,2,6,1,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,2,2,2,2,1,NA,1,3,NA,1,3,2,4,3,1,4,4,1,4,4,3,3,3,1,2,2,2,2,7,6,5,7,6,4,4,3,3,3,4,4,3,3,2,2,2,2,2,2,2,2,1,1,1,4,3,3,4,4,4,4,3,4,2,2,3,1,2,4,4,4,3,3,2,1,3,3,2,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
576.3667049180328,591.1552786885246,61,2,1,NA,2,NA,NA,NA,2,3,2,2,2,NA,NA,NA,1,1,1,1,2,3,2,2,1,2,2,2,2,1,4,NA,NA,4,NA,NA,1,1,1,1,1,4,4,4,2,3,4,1,1,1,1,2,2,7,3,3,3,4,3,7,6,7,4,4,6,6,4,1,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,4,3,3,3,3,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,5,3,4,4,4,3,3,3,3,3,3,4,2,2,4,2,2,4,2,2,2,4,2
568.3427,550.9668596491229,60,1,1,2,NA,2,2,NA,2,5,5,1,2,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,1,2,NA,2,2,NA,2,1,2,2,2,2,4,4,1,1,1,2,3,2,2,2,2,3,7,7,4,7,5,3,4,3,3,5,3,5,3,3,2,1,2,2,2,2,2,2,1,1,1,3,4,3,3,4,4,4,4,3,2,2,3,2,3,5,5,3,3,4,2,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,4,2,2,3,2,3,3,3,3,3,2,4,2,2,2,2,3,3,2,3,2,3,3
580.3756666666667,621.4166666666666,45,1,2,2,2,2,2,1,2,3,3,2,2,2,2,2,1,1,2,1,2,3,1,2,3,2,1,2,2,2,4,1,1,4,1,1,1,4,3,1,2,4,4,4,NA,1,3,2,3,NA,NA,3,3,4,5,6,5,4,2,3,2,3,4,4,2,2,5,1,2,2,2,1,2,2,1,1,1,1,3,1,3,4,2,3,3,3,2,2,3,5,4,4,4,5,3,3,3,2,2,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,2,1,2,2,1,2,1,2,1,2,4,2,1,1,4,3
572.6573968253969,598.033380952381,63,1,1,2,2,2,2,2,2,3,3,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,3,1,2,3,1,2,1,1,1,1,1,3,2,3,3,2,2,1,3,2,1,2,1,5,2,1,3,2,3,4,2,3,4,2,3,2,4,1,2,2,2,1,2,2,1,1,1,1,3,3,3,4,3,3,3,3,3,2,3,2,3,2,3,3,3,2,2,1,2,4,4,4,4,4,4,4,4,5,1,1,4,4,4,2,3,3,4,3,3,3,3,3,3,3,3,4,3,1,2,2,1,2,2,2,3,2,3,2
566.13834375,569.7933968253968,65,1,1,2,2,2,1,1,2,4,1,1,1,NA,NA,1,1,2,2,2,2,3,1,2,1,1,2,NA,2,1,3,1,1,3,1,1,2,4,3,1,NA,2,2,4,4,3,4,2,2,NA,1,2,2,3,2,NA,2,NA,3,3,2,2,NA,2,1,1,2,1,2,NA,2,NA,2,2,2,2,1,1,3,3,3,3,3,3,NA,3,2,2,2,1,4,2,4,3,2,3,1,2,1,4,4,1,4,4,1,4,4,4,3,3,3,2,3,2,2,2,2,3,3,3,3,2,3,3,2,3,NA,2,2,2,1,2,3,3,2,2,3,2
573.8834210526315,554.9357368421053,19,2,1,2,2,NA,2,NA,2,3,3,NA,NA,NA,NA,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,3,1,6,3,1,6,2,4,3,3,1,4,4,4,4,4,1,1,2,1,1,1,1,7,6,NA,6,4,4,4,4,4,5,4,5,4,4,1,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,1,4,4,4,4,5,5,5,4,3,2,2,3,4,4,4,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1
606.1999347826087,642.6855434782609,46,1,1,2,2,2,NA,NA,2,6,1,1,NA,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,1,4,1,5,4,1,5,1,1,2,1,2,3,2,2,2,1,3,1,2,1,1,1,1,4,4,4,3,3,3,2,2,2,2,2,3,2,2,1,2,1,2,1,2,2,1,2,1,1,3,2,3,2,3,3,2,3,3,1,3,3,2,2,2,2,2,2,1,1,1,4,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,3,2,2,2,1,2,1,3,2,1,3,1
547.6709347826087,537.0027872340426,47,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,1,2,1,1,3,1,3,3,1,3,1,1,1,1,1,4,4,3,3,2,2,1,2,2,1,1,2,4,5,4,3,4,4,4,3,3,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,1,2,2,2,1,2,3,3,2,2,1,2,4,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,2,2,2,4,4,4
595.3245862068966,589.7843103448276,29,2,1,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,5,4,4,3,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,2,5,5,5,5,2,5,4,1,1,1,1,5,5,5,5,5,5,5,5,5,1,5,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,1,2
531.2049583333334,547.9873913043479,48,1,2,2,2,2,2,1,2,6,1,1,1,1,1,1,2,2,1,1,2,3,2,2,2,1,1,2,2,1,4,4,5,4,4,5,2,4,3,2,2,4,4,4,3,3,3,1,2,2,2,2,3,4,3,5,4,5,4,4,2,4,5,4,3,3,4,2,2,2,2,2,2,2,1,1,1,1,3,2,2,3,4,3,3,3,2,1,3,4,4,4,4,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,3,3,2,2,3,2,2,3,3,3,3,4,4,3,3,3,3,3,4,1,1,2,2,2,3,2,1,1,4,2
513.83035,507.53,20,1,1,2,2,2,2,NA,NA,4,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,1,1,1,1,1,1,4,4,4,4,4,4,1,4,4,1,1,4,4,4,4,4,1,1,1,1,1,1,1,4,3,3,3,4,3,3,2,3,5,4,3,3,4,1,2,2,2,1,2,2,2,1,1,1,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,5,4,5,4,1,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,4,1,1,1,2,2,2,3,1,1,4,1
598.6069565217391,583.2639347826087,46,2,2,2,2,1,2,NA,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,4,1,1,4,1,1,1,4,1,1,1,3,1,3,1,3,3,1,2,NA,1,1,NA,5,4,3,3,3,2,2,2,NA,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,1,2,3,3,2,2,2,2,1,1,2,2,3,3,4,3,3,2,1,1,3,4,4,3,2,2,4,3,4,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,2,2,3,4,2,2,2,2,2,4,3,2,1,3,1
560.563159090909,594.3407333333333,45,1,1,2,2,2,2,2,2,6,1,1,NA,NA,NA,NA,1,1,1,1,1,2,2,1,2,1,1,1,1,1,4,2,4,4,2,4,1,1,3,1,1,3,3,4,4,2,3,2,1,1,1,1,1,5,2,6,4,5,5,6,3,7,6,2,2,2,5,1,2,2,2,2,2,2,2,1,1,1,4,3,4,4,4,4,4,4,4,2,3,4,4,5,5,5,4,4,4,2,2,4,4,4,4,3,3,4,3,4,2,2,2,2,2,2,3,2,2,3,3,3,2,1,3,1,1,1,4,1,1,2,1,1,3,1,1,1,2,1
558.6807272727273,593.6783636363637,11,2,1,NA,2,NA,NA,NA,2,5,5,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,4,4,4,4,4,4,1,3,1,1,1,3,1,1,1,1,1,2,2,1,1,2,2,4,3,4,4,4,3,5,4,3,5,3,2,2,3,1,2,2,2,1,2,2,1,1,1,1,3,3,3,4,4,4,4,3,4,2,2,4,4,3,4,5,3,2,2,1,2,4,3,2,4,3,3,4,3,4,1,1,1,1,3,1,1,1,1,3,3,3,2,2,3,3,2,2,4,2,2,2,2,2,3,2,2,2,3,2
555.5265882352941,551.065137254902,51,2,2,NA,NA,NA,2,NA,2,2,1,1,1,1,1,1,2,1,1,1,2,3,1,2,1,1,1,2,1,1,NA,1,4,NA,1,4,2,1,1,1,1,2,3,1,1,1,2,2,2,2,1,2,1,7,6,7,7,7,7,4,5,2,7,4,3,1,6,1,2,2,2,1,2,2,1,1,1,1,3,4,3,3,3,4,3,4,3,1,3,5,4,5,4,5,4,4,3,1,3,4,4,4,4,4,1,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,3,1,1,3,1
537.0817666666667,529.6177868852459,61,1,1,2,2,2,2,1,2,4,3,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,2,1,3,1,4,3,1,4,1,3,3,1,1,3,2,3,3,2,2,1,1,1,1,1,1,7,7,7,7,7,4,4,3,6,6,4,4,2,4,1,2,2,2,1,2,2,1,1,1,1,4,3,3,4,4,3,3,3,3,2,4,5,4,4,5,4,4,4,3,2,2,4,4,3,4,4,4,4,4,4,4,1,1,1,1,4,1,1,1,3,3,3,3,2,3,4,2,2,3,1,1,2,1,2,2,3,2,1,4,2
509.2707894736842,496.1802368421053,38,1,1,NA,2,NA,NA,NA,2,4,2,2,2,2,2,NA,1,2,2,1,2,3,2,2,1,2,1,2,2,3,1,1,3,2,1,3,1,3,3,1,1,1,4,2,3,4,4,1,2,1,1,1,2,7,6,7,7,5,7,7,4,3,3,3,3,3,7,2,2,2,2,2,2,2,1,1,1,1,3,3,3,4,4,4,3,3,4,1,3,3,4,4,3,5,4,4,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,4,3,2,2,2,2,4,4,3,3,3,3,3,3,3,4,1,1,1,1,1,4,4,1,1,3,2
554.7535230769231,537.329115942029,69,2,1,NA,NA,2,NA,NA,2,3,3,NA,NA,NA,NA,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,4,2,2,4,1,1,1,1,1,4,4,2,2,2,2,1,2,1,1,2,1,7,4,7,7,7,5,5,4,4,3,3,3,3,4,1,2,2,2,2,2,2,1,1,1,1,3,2,3,4,4,4,4,3,3,2,4,5,4,4,4,4,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,4,1,1,4,4,1,1,3,4,4,4,4,3,4,3,3,3,4,1,1,1,1,2,1,1,1,1,1,1
566.4365833333334,518.7281111111112,36,2,1,NA,NA,2,NA,NA,2,4,3,NA,NA,NA,NA,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,4,1,1,1,1,1,1,1,1,1,1,2,3,1,3,4,5,4,5,7,7,4,3,7,7,7,4,3,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,3,3,2,3,3,2,4,1,2,4,2,2,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1
448.98496,388.18983333333335,25,2,1,2,2,1,1,1,2,4,3,2,2,1,1,1,2,3,3,3,3,2,1,2,1,2,1,4,3,1,1,1,3,1,1,3,2,1,2,1,1,3,4,1,2,2,2,4,3,3,1,2,3,7,4,7,7,6,4,4,2,3,2,NA,4,3,3,1,2,2,2,1,2,2,2,2,1,1,2,4,3,4,4,4,4,4,4,4,5,5,5,5,5,4,4,2,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2
511.36888524590165,471.9918524590164,61,1,1,2,2,2,2,1,2,3,3,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,3,1,1,6,1,1,6,2,4,3,2,1,2,3,1,1,1,1,1,2,2,1,2,2,4,2,4,4,5,4,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,3,3,4,3,3,2,3,4,2,2,3,4,4,2,2,4,4,2,2,1,1,4,2,4,4,4,4,4,4,4,1,NA,1,4,1,4,1,2,3,4,4,4,4,3,3,2,3,2,4,1,2,2,2,4,2,2,2,1,3,1
511.11186,524.66372,50,1,1,2,2,2,2,1,2,6,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,4,4,3,3,2,4,4,3,4,4,4,1,2,1,1,2,2,7,NA,7,7,7,3,3,2,2,2,2,2,2,2,1,2,NA,2,1,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,5,2,2,3,2,3,1,3,1,1,4,4,4,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,3,3,3,2,3,2
487.7008333333333,493.2583023255814,47,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,4,1,1,4,1,1,3,1,1,3,4,2,1,3,3,2,3,1,1,2,1,3,4,2,3,1,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,4,5,5,5,4,4,4,4,1,1,3,3,3,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
525.9192105263157,500.7125535714286,58,2,1,2,NA,2,2,NA,2,1,1,1,1,1,1,1,1,1,1,1,2,4,2,2,2,2,1,2,2,1,2,2,3,1,2,2,3,4,3,1,1,4,4,4,4,4,4,2,1,2,2,2,3,4,4,4,7,7,4,5,4,5,5,5,5,5,5,1,1,2,2,2,2,2,1,2,1,1,3,3,3,3,4,4,4,4,3,3,1,3,2,3,4,3,3,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,1,1,3,3
536.527911111111,530.4965555555556,46,2,1,2,2,2,2,NA,2,3,3,2,2,2,2,2,2,2,1,1,2,4,2,3,3,2,2,3,3,1,1,1,2,1,1,2,3,4,4,4,3,4,4,3,3,4,4,3,3,3,2,3,3,7,5,7,7,5,5,6,4,4,7,4,4,3,3,1,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,4,4,3,3,1,2,4,4,4,4,5,4,4,4,3,3,4,4,4,4,4,3,4,4,4,3,3,2,2,3,2,2,2,2,3,3,2,3,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2
560.2187647058823,530.21,34,2,3,NA,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,4,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,4,4,1,1,4,3,1,2,4,4,1,2,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,4,2,3,1,2,2,2,1,2,2,1,1,1,1,4,3,3,4,4,4,4,4,4,5,4,5,4,5,5,5,5,5,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,1,1,1,4,1,2,3,3,3,3,2,1,3,3,3,1,1,1,1,1,3,3,1,1,1,1
506.1703,484.5172,41,1,1,2,2,2,1,1,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,1,3,4,3,3,1,1,4,3,2,3,4,4,1,1,1,1,1,1,7,6,7,7,7,6,6,6,6,6,5,5,5,5,1,2,2,2,2,2,1,1,1,1,1,4,3,4,4,4,4,4,4,4,1,3,3,3,2,2,4,4,4,4,1,2,5,5,5,5,5,5,5,5,5,1,4,4,4,4,4,1,4,4,4,4,3,4,4,4,3,3,3,4,2,2,2,2,2,3,3,2,2,3,2
550.2837727272728,512.28109375,67,1,NA,2,2,1,2,2,2,2,2,2,2,2,NA,NA,1,2,2,1,1,2,1,1,1,1,2,2,2,1,3,1,3,3,1,3,3,3,2,1,1,2,3,2,2,3,3,1,2,2,1,2,2,4,4,5,3,5,6,6,4,3,3,4,3,3,4,1,2,2,2,2,2,2,1,1,1,1,3,4,3,4,4,4,3,4,2,2,4,5,4,4,3,5,5,2,5,2,2,4,4,3,4,4,3,4,4,4,1,1,1,NA,4,4,1,1,4,3,3,3,3,2,2,2,2,3,NA,2,2,2,1,2,3,2,2,2,3,2
506.69964150943395,494.66198076923075,53,1,5,2,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,3,2,2,2,1,2,2,2,NA,3,1,3,2,1,3,2,3,3,2,1,4,3,3,2,4,4,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,3,3,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,2,1,3,2
514.7452051282052,502.3085128205128,42,1,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,4,3,2,2,2,4,3,3,4,4,2,3,2,1,3,2,5,3,5,3,4,3,3,2,4,4,4,4,3,5,1,2,2,1,2,2,1,1,1,1,1,4,2,4,3,3,3,3,3,3,2,2,3,3,2,3,3,3,4,3,1,2,4,4,4,5,5,4,4,4,5,2,2,2,2,2,4,2,2,2,3,3,3,3,2,3,3,3,2,4,1,1,1,1,1,2,2,1,1,3,1
577.8902987012987,588.8862077922078,77,1,1,2,2,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,4,2,1,1,1,1,1,2,4,4,4,4,4,4,3,3,2,2,1,1,1,1,3,2,7,7,7,7,4,4,6,6,5,7,6,5,5,5,1,2,2,2,2,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,1,3,3,2,2,2,3,3,2,2,1,1,4,4,4,5,4,4,4,5,4,5,4,1,4,1,2,2,1,1,3,4,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,3,2
525.431705882353,496.72836842105266,19,2,1,2,2,2,2,2,2,5,3,2,2,2,2,2,1,1,1,1,2,4,1,1,1,1,1,2,2,3,3,1,4,1,1,3,2,4,4,1,3,4,4,4,1,4,2,1,4,1,1,1,2,3,3,2,5,3,3,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,1,1,1,1,3,4,2,4,3,2,4,3,2,1,4,3,2,3,3,5,5,4,4,2,1,3,4,1,4,4,1,1,4,1,1,1,1,5,1,5,1,1,1,3,3,3,3,2,2,3,2,2,4,1,1,1,1,2,3,2,1,1,4,1
567.8395652173913,528.7958148148148,27,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,2,4,1,4,4,1,1,4,1,1,2,1,1,1,1,4,3,3,4,3,4,5,3,3,4,3,2,1,3,1,2,1,2,2,2,2,2,1,1,1,3,2,4,4,3,3,3,2,2,2,3,4,1,2,4,4,2,2,3,1,1,3,1,1,4,4,1,1,4,3,1,3,1,3,1,4,1,3,3,3,3,2,2,1,2,2,2,3,4,2,1,2,1,1,2,1,1,1,3,1
517.6741621621621,494.03963157894736,38,2,1,NA,NA,NA,2,NA,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,5,2,2,3,2,2,3,1,4,2,1,1,4,4,4,1,4,1,2,1,1,1,1,1,7,6,7,6,7,7,7,3,4,4,4,4,3,4,1,2,2,2,1,2,2,1,2,1,1,4,4,4,3,4,4,3,3,3,2,2,4,4,4,4,4,5,4,5,1,2,3,3,3,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,2,1,4,1,1,3,1,1,1,3,1
502.50692857142855,492.3207090909091,56,2,1,1,1,1,NA,NA,2,3,2,NA,NA,NA,2,NA,2,2,2,3,2,3,2,3,2,2,2,3,2,2,1,1,3,2,1,3,1,3,3,3,3,4,2,3,3,3,3,1,3,1,1,2,1,4,4,2,4,3,3,3,3,2,2,2,2,2,3,1,2,2,2,2,2,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,4,4,NA,4,4,1,4,4,4,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,3,2,2,2,3,2
