medida500_L,medida500_M,n_students,p01,p02,p03_01,p03_02,p03_03,p03_04,p03_05,p04,p05_01,p05_02,p06_01,p06_02,p06_03,p06_04,p06_05,p07_01,p07_02,p07_03,p07_04,p07_05,p07_06,p07_07,p08,p09,p10_01,p10_02,p10_03,p10_04,p10_05,p10_06,p10_07,p10_08,p10_09,p10_10,p10_11,p10_12,p11,p12_01,p12_02,p12_03,p13_01,p13_02,p13_03,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p14_07,p14_08,p14_09,p14_10,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p15_10,p16_01,p16_02,p16_03,p16_04,p16_05,p17_01,p17_02,p17_03,p17_04,p17_05,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p18_10,p18_11,p19_01,p19_02,p19_03,p19_04,p19_05,p19_06,p20_01,p20_02,p20_03,p20_04,p20_05,p20_06,p20_07,p20_08,p20_09,p20_10,p20_11,p20_12,p20_13,p20_14,p21_01,p21_02,p21_03,p21_04,p21_05,p21_06,p21_07,p21_08,p21_09,p21_10,p21_11,p22_01,p22_02,p22_03,p22_04,p22_05,p22_06,p23_01,p23_02,p23_03,p23_04,p23_05,p23_06,p23_07,p23_08,p23_09,p24_01,p24_02,p24_03,p24_04,p24_05,p24_06,p24_07,p24_08,p24_09,p25_01,p25_02,p25_03,p25_04,p25_05,p25_06,p25_07,p26_01,p26_02,p26_03,p26_04,p26_05,p26_06,p27_01,p27_02,p27_03,p27_04,p27_05,p27_06,p27_07,p27_08,p27_09,p27_10,p27_11,p27_12
484.8477142857143,520.8171428571428,7,1,1,2,2,1,1,1,2,4,2,2,2,1,1,1,1,2,2,1,1,1,1,7,1,1,1,1,2,3,1,1,1,2,1,1,1,1,1,3,1,1,3,1,1,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,4,1,4,4,3,4,1,1,1,1,1,1,4,2,1,3,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,5,3,4,4,1,1,5,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,2,1,1,1,2,1,2,2,1,1,4,3,2,2,4,1,4,4,1,1,1,1
467.94433333333336,439.00533333333334,6,2,1,2,2,2,2,1,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,7,NA,2,3,1,1,3,2,1,2,2,2,2,1,3,1,3,2,1,3,5,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,2,3,3,1,1,1,1,1,1,1,1,1,1,2,4,4,1,2,4,1,3,3,3,3,1,1,2,1,1,1,5,4,3,5,2,4,4,3,2,3,4,3,2,3,1,2,2,2,2,2,2,2,1,1,1,5,4,3,3,1,1,4,1,1,4,4,4,3,4,4,3,3,2,3,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,3,2,2,1,3,2
530.7624444444444,562.8838888888889,9,1,1,2,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,7,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,3,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,3,2,2,4,2,3,2,2,4,1,1,1,1,1,1,1,1,1,2,3,4,2,3,2,4,1,4,3,4,4,1,2,2,1,2,2,4,3,3,4,4,4,5,3,4,3,5,4,4,4,1,2,2,2,2,2,2,1,1,1,1,4,4,2,2,2,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,2,2,1,2,2,2
515.9158823529411,520.8127647058824,17,1,1,1,2,1,1,1,2,3,3,2,2,2,2,2,1,1,1,1,1,2,1,7,1,1,2,1,1,2,1,2,1,1,1,2,2,5,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,4,1,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,3,3,4,3,1,3,1,4,4,4,4,1,1,1,1,1,1,4,4,2,4,2,3,3,2,2,2,2,2,2,4,1,2,2,2,2,2,2,1,1,1,1,2,3,2,2,1,1,4,4,NA,2,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,1,1,4,1
541.35175,513.4385,4,1,1,NA,NA,NA,2,NA,2,6,1,1,1,1,1,1,1,1,1,1,1,2,2,7,1,1,2,1,1,2,1,2,1,1,1,1,2,5,2,2,4,1,1,4,1,1,1,2,2,1,1,2,1,2,2,3,2,2,3,2,3,2,2,3,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,1,3,1,1,3,3,3,3,3,3,1,1,1,1,1,1,4,4,3,5,4,3,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,3,2,2,2,2,3,2,2,3,2
531.4014166666667,559.12775,12,2,1,2,2,NA,2,NA,2,3,3,2,NA,NA,2,2,1,1,1,1,1,1,2,7,2,1,2,1,1,2,1,1,2,2,1,2,2,1,6,6,6,6,6,6,2,2,1,1,1,1,2,1,1,1,2,3,3,2,3,2,3,3,2,3,1,1,2,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,1,2,1,1,2,1,7,4,NA,7,2,4,4,3,4,5,7,4,5,6,1,2,2,2,2,2,2,2,2,1,1,4,4,2,2,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,2,2,3,2,2,2,2,3,2
516.281,523.1023684210526,19,2,5,NA,NA,2,NA,NA,2,NA,1,1,1,1,1,1,1,2,1,1,1,1,1,7,1,2,2,1,3,2,1,1,2,2,1,1,2,5,3,4,5,3,4,5,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,4,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,3,2,2,NA,3,3,4,4,4,3,1,2,2,1,2,2,1,1,2,4,4,4,4,3,4,4,4,2,2,3,1,2,2,2,NA,2,1,1,1,1,1,5,4,3,2,1,1,4,4,4,4,4,1,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,NA,3,3,3,1,1,1,2,1,1,NA,2,2,2,2,2,2,2,2,1,3,1
539.5127777777777,557.9175555555555,9,1,NA,NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,3,1,2,2,NA,1,4,2,2,1,2,1,2,2,3,2,2,3,2,2,3,1,2,2,2,1,2,1,1,1,1,2,3,1,2,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,2,1,4,4,1,1,4,4,4,4,4,4,2,2,1,1,2,1,7,4,4,7,4,6,6,NA,3,2,4,5,3,6,1,2,1,2,2,2,2,2,1,1,1,5,3,5,3,1,2,4,4,4,4,4,4,4,4,4,3,3,3,2,2,3,2,3,3,4,4,2,1,1,2,1,1,1,1,1,1,1,4,2,2,2,2,2,2,3,4,3,3,3
481.876375,436.3605,8,1,1,2,2,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,3,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,1,3,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,7,3,3,4,4,3,3,3,4,3,3,3,2,3,2,2,2,2,2,2,2,1,1,1,1,4,3,2,3,1,1,4,4,3,4,4,3,4,4,4,3,3,3,3,2,3,3,3,2,3,3,2,3,3,2,3,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,2
482.2568333333333,475.4913571428571,14,1,1,NA,NA,NA,2,NA,2,3,3,NA,NA,NA,NA,2,1,1,1,1,1,2,1,7,1,2,2,1,2,2,1,2,2,1,1,2,1,1,3,4,4,3,4,4,1,2,1,1,2,2,1,2,2,2,2,4,3,2,3,2,4,3,2,3,1,1,1,1,1,1,1,1,1,1,3,4,4,3,1,4,4,4,4,4,4,1,2,1,1,2,2,5,5,6,5,4,6,6,4,7,7,7,5,6,7,2,1,2,2,2,2,2,2,1,1,1,4,4,3,2,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,2,1,2,3,2,2,2,2,2,3,3,2,3,3,3
476.136,469.5955714285714,7,2,1,2,2,2,2,NA,2,4,4,2,2,2,2,2,1,1,1,1,2,1,1,7,1,1,2,1,1,2,1,1,1,1,1,1,1,5,6,1,2,6,1,2,1,1,1,1,2,1,1,2,1,1,2,3,2,2,3,2,3,2,2,3,1,1,1,1,1,NA,NA,NA,NA,2,1,4,4,3,4,4,4,4,4,4,4,1,2,2,1,1,1,3,4,7,7,2,5,5,3,5,4,4,4,4,4,1,2,2,2,2,2,2,2,1,1,1,4,3,1,2,1,1,1,3,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,2
437.4756,395.0068,5,1,1,NA,2,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,7,1,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,5,2,NA,2,2,NA,2,NA,3,NA,2,2,2,2,3,NA,NA,NA,3,3,NA,3,NA,2,3,1,3,NA,NA,NA,2,2,NA,NA,NA,2,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,4,4,4,1,2,3,3,2,3,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,3,2,3,2,2,3,2,2,1,2,3,3
475.2214,433.8414,5,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,7,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,4,2,1,4,1,2,1,2,1,1,1,2,1,1,2,4,2,4,4,2,4,2,4,4,1,1,1,2,2,1,1,1,2,2,2,4,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,5,3,3,4,3,3,4,3,3,4,3,1,3,4,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,1,2,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2
319.5288,340.2994,5,1,1,NA,2,NA,NA,NA,2,3,1,NA,NA,NA,NA,2,1,1,1,1,2,1,2,7,2,2,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,2,2,2,2,2,2,2,2,2,2,NA,4,4,NA,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,4,5,7,NA,NA,NA,NA,NA,2,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313.60316666666665,301.0835,6,1,1,1,2,1,1,1,2,6,1,2,2,1,1,2,1,2,2,1,1,1,1,7,3,2,3,2,3,4,3,3,2,2,1,2,2,4,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,3,2,2,2,3,2,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,3,2,4,2,4,2,2,3,1,2,1,1,1,1,3,4,5,3,5,6,5,3,1,7,6,7,6,1,1,2,1,2,2,1,2,1,1,1,1,1,3,1,1,1,1,4,1,3,2,1,1,3,1,2,3,3,4,3,3,4,3,3,3,4,2,1,1,1,4,4,1,1,1,2,1,1,3,3,3,3,3,3,3,3,2,2,3,2
517.1868125,513.6937058823529,17,1,1,2,2,2,2,1,2,5,3,2,2,2,2,2,1,1,1,1,1,2,1,7,1,2,2,1,2,2,1,2,2,2,1,1,2,5,3,3,1,3,3,1,1,2,1,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,3,4,2,2,2,2,1,2,1,1,1,1,4,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,4,2,2,1,1,4,1,5,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,2,2,4,3,1,1,1,1
555.80625,552.71425,4,1,1,2,2,2,2,NA,2,6,6,2,2,2,2,2,1,2,1,1,1,1,1,7,2,2,2,2,3,2,1,2,1,2,1,2,2,5,3,1,5,2,1,5,1,2,1,1,1,2,1,2,1,2,2,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,2,2,4,1,1,3,3,3,4,3,4,1,2,2,1,2,2,3,1,2,3,2,3,3,2,1,2,3,1,3,3,1,2,1,2,1,2,2,1,1,1,1,3,3,2,3,1,1,4,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,3,2,1,1,2,1
603.308,619.9745,6,2,1,NA,NA,NA,2,NA,2,1,1,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,7,1,1,1,1,1,1,1,1,2,1,1,1,1,5,3,2,3,3,2,3,1,2,1,1,1,1,1,1,1,1,2,4,4,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,1,2,2,4,3,3,4,4,1,3,1,1,1,4,4,1,2,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,3,1,1,1,1,5,5,5,5,5,1,4,4,4,4,4,4,4,4,4,3,4,4,5,1,1,1,1,5,4,1,1,1,NA,1,1,4,1,1,1,2,2,2,2,1,1,1,1
454.8226363636364,418.42504545454545,22,1,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,3,1,1,1,4,2,3,1,2,3,1,1,1,1,1,2,1,1,1,1,1,2,3,3,1,3,2,3,3,1,3,1,1,1,1,1,1,1,1,1,1,4,4,3,1,1,4,4,4,4,4,4,1,2,1,2,2,2,7,4,5,6,4,3,4,3,5,3,4,2,3,3,1,2,1,2,1,2,2,1,1,1,1,5,4,2,2,1,1,4,3,4,4,3,3,4,4,3,3,3,3,3,2,3,2,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,2,1,1,2,1
480.4632941176471,466.863705882353,17,1,1,2,2,2,2,NA,2,2,1,2,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,4,1,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,3,3,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,4,4,4,4,4,4,3,3,3,2,2,2,6,4,3,4,4,4,5,4,3,4,4,4,4,4,1,2,1,2,2,2,2,2,1,1,1,3,3,3,3,1,1,3,3,3,3,3,3,4,4,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,3,1
441.72281578947366,411.74368421052634,38,1,1,2,2,NA,2,NA,2,3,2,2,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,3,2,3,6,2,3,6,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,3,4,3,2,3,3,2,4,4,4,1,2,1,1,3,2,7,5,4,7,3,7,7,2,2,2,5,4,4,4,2,2,2,2,1,2,1,1,1,1,1,4,3,3,2,1,2,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,4,3,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,2,2,3,3,2,2,2,2,3,2
453.0807857142857,418.475,28,1,1,2,2,2,2,1,2,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,2,4,2,2,4,2,1,2,1,2,1,2,1,2,2,1,2,4,3,2,3,2,4,3,2,3,1,1,1,1,1,1,1,1,1,1,1,4,4,1,3,4,2,3,3,4,4,NA,NA,NA,NA,NA,NA,5,3,4,5,4,4,5,3,3,2,3,2,3,5,1,2,1,2,1,2,2,2,NA,NA,NA,4,4,4,4,1,1,5,4,4,5,4,5,4,4,4,4,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,3,2,2,1,3,2
436.9681428571428,434.4627142857143,7,1,1,NA,NA,2,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,NA,3,5,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,1,4,4,4,4,4,4,2,3,2,1,1,1,7,NA,6,7,7,4,4,4,6,4,4,1,2,4,1,2,1,2,2,2,2,2,2,2,1,4,3,3,1,1,1,4,4,4,3,3,4,4,4,4,3,2,3,3,2,3,3,2,2,3,2,2,2,2,2,4,2,1,2,1,1,2,3,2,2,2,3,4,2,2,2,2,2,2
463.75533333333334,435.62775,12,2,1,NA,NA,NA,2,NA,2,2,1,NA,NA,NA,NA,2,1,1,1,1,1,2,1,7,2,2,3,2,4,2,2,4,4,4,2,2,2,5,NA,4,2,NA,4,2,1,1,1,1,1,1,1,1,1,1,NA,3,2,NA,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,4,4,4,4,4,4,1,2,3,2,3,3,2,3,3,3,3,4,4,3,3,3,3,3,3,3,1,1,2,2,2,2,2,1,1,1,1,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2
390.3618666666667,356.65226666666666,15,2,1,NA,2,NA,NA,NA,2,2,1,NA,NA,2,NA,NA,1,2,2,1,1,1,1,7,2,2,3,1,2,2,1,2,2,1,1,1,2,1,NA,4,1,NA,4,NA,1,1,1,1,1,1,1,1,1,1,2,3,2,3,3,2,3,2,3,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,3,3,2,4,3,4,4,2,2,1,1,1,1,1,1,6,1,2,4,3,7,7,2,2,5,2,2,2,7,1,2,2,2,1,2,2,2,2,1,1,4,4,3,3,1,1,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,2,4,4,1,1,2,1,1,2,2,1,2,1,1,NA,2,2,2,2,2,2,2,2,2,3,2
446.6049,460.6656,10,1,1,NA,NA,NA,2,NA,2,4,1,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,1,3,3,5,1,4,2,1,4,2,2,2,1,1,2,2,1,1,1,1,2,4,2,3,3,2,4,2,3,3,NA,1,2,1,1,1,1,1,1,2,2,4,4,1,4,4,4,4,4,4,4,1,2,1,1,1,2,3,3,2,3,4,3,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,4,3,2,1,1,1,4,4,1,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,3,2,2,4,2,2,2,3,2
440.573,462.60345454545455,11,1,1,NA,2,1,1,1,2,4,2,2,2,2,2,2,1,1,1,2,2,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,3,3,1,3,3,1,2,1,1,2,2,1,2,1,1,1,3,3,2,1,2,2,3,2,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,3,4,4,4,2,3,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,2,3,4,2,2,2,2,2,2,2,2,2,2,2,5,5,4,1,1,1,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,2,1,1,2,1,2,3,3,3,3,2,3,2,3,3,2,3,2
438.5591428571429,397.74646666666666,15,2,1,NA,1,2,2,1,NA,2,1,1,1,NA,NA,NA,2,1,1,1,1,1,1,NA,2,1,2,2,NA,3,1,1,2,NA,1,1,2,5,1,2,2,1,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,3,3,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,4,4,4,4,3,3,2,2,2,1,2,1,5,3,4,4,4,4,4,2,3,4,3,NA,2,4,1,2,2,2,1,2,2,2,2,1,1,5,4,3,3,NA,NA,4,1,1,4,1,4,4,4,1,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,2,NA,1,2,1,1,4,1,1,1,2,1,3,3,1,2,3,NA
449.307,483.324,5,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,7,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,3,4,3,3,3,3,4,1,3,1,1,2,1,1,1,1,1,1,2,4,4,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,5,4,7,NA,6,4,4,3,3,4,4,4,4,3,2,2,1,2,2,2,2,1,1,1,1,3,4,2,4,1,1,1,2,3,3,3,3,3,3,3,4,3,4,3,2,2,3,3,3,1,1,1,1,2,1,1,2,2,1,1,1,1,NA,1,1,1,NA,4,1,2,2,1,1,1
482.60348484848487,495.2731764705882,34,2,1,NA,NA,2,NA,NA,2,2,1,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,NA,2,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,4,2,2,4,NA,NA,NA,NA,NA,2,NA,2,NA,2,3,3,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,2,4,2,3,1,3,1,NA,3,1,2,1,7,1,5,7,7,7,7,5,7,7,7,3,2,7,1,1,2,2,2,2,2,1,1,1,1,2,3,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,2,2,1,2,2,3,2,2,3,2
460.36055555555555,447.60990000000004,10,1,1,2,2,2,1,1,2,6,6,2,2,2,2,2,1,1,1,1,1,1,2,7,3,2,2,1,2,2,1,1,1,2,1,2,2,3,1,3,2,1,4,2,1,2,2,2,2,2,1,2,2,2,2,3,3,2,3,1,3,3,2,3,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,3,3,3,4,2,1,1,1,1,1,1,7,NA,2,7,1,2,2,1,2,1,NA,1,1,1,1,2,2,2,1,2,1,1,2,1,1,3,3,1,1,1,1,4,4,4,4,1,4,4,4,1,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,2,1,1,2,1,1,3,2,2,2,2,2,3,2,2,2,3,2
417.227625,374.9318888888889,9,1,1,NA,NA,NA,2,NA,2,2,2,NA,NA,2,NA,NA,2,1,1,1,1,1,1,7,2,2,2,1,1,1,2,1,3,2,1,2,1,4,2,NA,NA,2,2,6,1,1,1,1,1,1,1,1,1,1,3,3,2,2,3,2,3,2,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,3,3,2,2,4,4,4,4,4,4,1,2,1,1,2,1,7,4,4,7,4,4,5,2,3,4,4,3,3,4,2,2,2,2,2,2,1,2,1,1,1,5,4,3,3,1,1,4,4,4,4,5,5,4,5,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,2,2,1,1,3,2,2,2,2,2,3,2,2,2,3,2
459.1164444444444,461.6548888888889,9,1,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,7,1,2,2,2,1,2,1,2,3,3,2,1,3,1,3,3,6,3,3,6,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,1,1,2,1,1,1,1,1,1,2,2,4,4,3,2,4,3,4,4,4,4,1,1,1,1,1,1,7,4,2,5,5,6,4,3,4,4,4,4,5,4,1,2,2,2,2,2,2,1,2,1,1,4,3,2,NA,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,3,2
473.30226666666664,438.51241176470586,34,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,3,1,2,2,2,1,2,1,5,2,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,3,2,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,4,4,2,4,2,1,2,1,2,1,1,1,4,7,5,5,6,4,4,2,4,4,4,3,3,1,1,2,1,2,1,2,2,1,1,1,1,4,2,4,1,1,1,3,4,4,3,3,2,4,4,4,3,2,2,3,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,2,2,2,2,2,3,1,1,3,1
452.75579999999997,403.426,16,2,1,NA,NA,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,7,2,NA,2,NA,NA,4,NA,1,2,2,NA,2,NA,5,1,3,4,1,3,4,1,2,1,1,2,2,1,1,1,1,2,3,2,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,4,4,3,4,4,4,1,1,2,1,2,1,7,3,5,7,4,5,5,3,3,4,4,3,1,3,1,2,2,1,1,2,2,1,1,1,1,5,3,1,1,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,4,1,3,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,3,2
498.70925,475.69216666666665,12,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,1,2,2,1,1,7,2,2,3,3,1,2,1,2,1,2,1,2,2,1,4,3,5,4,3,5,1,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,3,3,1,1,2,2,3,4,4,4,1,1,1,1,1,1,4,4,2,4,4,5,4,3,2,3,3,3,4,3,1,2,2,2,2,2,2,2,2,1,1,4,4,NA,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,1,2,3,3,3,3,3,3,2,2,2,2,3,2
470.0254615384615,467.73202564102564,42,1,1,NA,2,NA,NA,NA,2,3,1,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,4,2,3,4,2,3,4,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,4,4,1,1,4,4,1,4,4,3,4,4,7,3,5,6,7,NA,5,3,4,4,4,3,3,5,1,2,2,2,2,2,2,2,2,1,1,4,4,3,3,1,1,4,4,4,5,5,5,4,4,5,3,3,3,3,2,3,3,4,3,1,1,1,1,1,1,1,1,1,1,2,1,2,4,3,1,1,1,2,1,2,1,1,2,2
